No,TIME,Pos_PSI@Body1,Vel_RZ@Body1,Acc_RZ@Body1,TZ_RSDA@RotationalSpring1,Pos1_Relative@RevJoint1
1,0,0,0,116678.89,33841781,0
2,0.01,171.26678,175.19411,-93303.053,-30575438,171.26678
3,0.02,40.587267,-336.84138,40670.879,18613850,40.587267
4,0.03,98.211633,399.15003,17885.201,-3127651.4,98.211633
5,0.04,132.664,-328.46321,-77934.667,-16009661,132.664
6,0.05,19.355683,120.16537,80573.159,26551645,19.355683
7,0.06,153.68895,102.37612,-56270.708,-23958541,153.68895
8,0.07,92.193848,-262.05256,-34353.735,-798725.11,92.193848
9,0.08,52.583492,127.28909,41245.709,14056619,52.583492
10,0.09,124.18113,42.557473,-22218.007,-12857036,124.18113
11,0.1,79.944588,-120.1936,-5272.0584,3793053.1,79.944588
12,0.11,75.668156,70.377418,15496.525,5382019.2,75.668156
13,0.12,95.498308,55.467821,4171.5353,-2073019.4,95.498308
14,0.13,97.906889,-10.999421,-3040.6377,-2972046.9,97.906889
15,0.14,90.340912,-21.909567,-1740.889,-125998.56,90.340912
16,0.15,87.4053,-1.0828524,808.15133,975766.87,87.4053
17,0.16,89.312225,7.5541217,845.18205,257861.75,89.312225
18,0.17,90.767746,2.1464413,-78.78468,-288902.46,90.767746
19,0.18,90.420126,-2.1802508,-314.7077,-157757.58,90.420126
20,0.19,89.820271,-1.2670607,-44.023225,67708.463,89.820271
21,0.2,89.803647,0.47995023,101.79299,73784.789,89.803647
22,0.21,90.012455,0.56116614,39.345389,-4739.3763,90.012455
23,0.22,90.066751,-0.040072661,-26.967457,-25095.672,90.066751
24,0.23,90.005223,-0.20846093,-20.215037,-1943.2758,90.005223
25,0.24,89.971666,-0.03415999,4.8817169,10657.511,89.971666
26,0.25,89.985713,0.066057832,8.3084271,5365.7425,89.985713
27,0.26,90.000882,0.027456223,0.19603513,-334.48897,90.000882
28,0.27,89.999418,-0.017072208,-2.903217,220.66377,89.999418
29,0.28,89.993694,-0.013707104,-0.7433988,2372.6313,89.993694
30,0.29,89.992885,0.0028777358,0.85785642,2675.0813,89.992885
31,0.3,89.994729,0.0055327854,0.46295545,1981.5169,89.994729
32,0.31,89.995444,0.00026282084,-0.19701249,1713.1956,89.995444
33,0.32,89.994955,-0.0019026665,-0.21003665,1897.0741,89.994955
34,0.33,89.994588,-0.00053489207,0.021172742,2034.9839,89.994588
35,0.34,89.994676,0.00055113502,0.079459387,2001.7319,89.994676
36,0.35,89.994827,0.00031776081,0.010928182,1945.0678,89.994827
37,0.36,89.994831,-0.00012185303,-0.025664862,1943.7176,89.994831
38,0.37,89.994778,-0.0001410604,-0.009835445,1963.5151,89.994778
